ID,Data,Love,Joy,Surprise,Anger,Sadness,Fear
26966,ভাই সালাম তোমাকে এমন একটা কাজ করার জন্য অনেক ভালো লাগলো এমন একটা করে আমরা যদি সবাই এমন করে সবার পাশে দাড়াই ইনশাআল্লাহ আমাদের দেশ টা অনেক সুন্দর হবে সালাম ভাই তোমাকে  ,1,1,0,0,0,0
10412,অজুহাত দেখিয়ে কি লাভ শালা গাঁজা খোর ,0,0,0,0,1,0
24821,আমাদের কুমিল্লায় নতুন একটি ভালো আর দেখতে অনেক সুন্দর ব্রিজ বানানো হয়েছে আশা করি সেই ব্রিজ টার তুমার লোকেশন তুমার ভালো লাগবে যদি ভালো লাগে আমাকে বলতে পারো আমি তুমাকে ফুল ডিটেল দিবোআমি জানি আমাদের কুমিল্লার এই ব্লগ টা করলে তুমার ফ্রেন্ড অনেক খুশি হবে ,0,1,0,0,0,0
2653,কিছু বলার নাই ব্যাচেলর পয়েন্ট  পব চাই কে কে একমত ,1,0,0,0,0,0
13787,অনেক কষ্ট করে নাটকটা দেখলাম  ফাউল হইছে  মাস পর অপেক্ষা পর এরকম নাটক দেখতে হবে ভাবি নাই যে এই পর্বটা বানাইছে তাকে আমার পক্ষ থেকে জুতার মালা দিতে চাই ,0,0,0,0,1,0
25367,মেইন গানের ভিডিওটাই জোশ ,0,1,0,0,0,0
13179,তুমি কী আয়মানের মতো পান্জাবী দিচ্ছো ,0,1,0,0,0,0
18305,গুতা মারছি মিয়া ,0,1,0,0,0,0
23500,আই লাব ইউ  ,1,0,0,0,0,0
22898,অসাধারন গান অসাধারন হইছে মেয়ে মানুষ এমনি হয় ,0,1,0,0,0,0
8141,ছেলেটা অসাধারণ দেখতে ,1,1,0,0,0,0
27355,এত গুলো সুযোগ দিলে লিটন কেন মুস্তাফিযও  করতে পারে ,0,0,0,0,1,0
27601,দুঃখজনক ব্যাপারটা হলো ,0,0,0,1,0,0
4411,এই প্রতিভাবান খেলোয়াড় কে যত্নে রাখতে হবে মোস্তফিজের মত যেন না হয় ,1,0,0,0,0,0
9848,বিমানবালা আফাগো দেখে মনে হচ্ছে মুসলিমের দেশের মেয়ে না খ্রিস্টান দেশের মেয়ের মত লাগতেছে ,0,0,0,0,1,0
4300,সময় হঠাৎ করেই স্থির ,0,0,1,0,0,0
6602,আপু তুমাকে খুব আপন মনে হয় ভালো থেকো ,1,0,0,0,0,0
17057,মিশু সাব্বির নাই দেইখাই নাটকটা সেই হইছে ,0,1,0,0,0,0
2231,আমি সবাইকেই সুযোগ দিতে চাই যেন তারা নিজেদের প্রমাণ করতে পারে আমাকে সময় দিন ,1,1,0,0,0,0
5116,চমক হাসান সবচেয়ে ভালোবাসার একজন মানুষ ,1,0,0,0,0,0
3782,ডিজিটাল দেশের ডিজিটাল সন্তান ,0,1,0,0,0,0
6050,হাসান চমক স্যারের সাথে একমত ,0,1,0,0,0,0
16327,চোখে তো জল চলে আসলো ,0,0,0,1,0,0
5227,খানকির নাকি আবার কিউট লেগেছে ,0,0,0,0,1,0
13108,এ অনুষ্ঠানের আয়োজন যারা করছে আর দুই উপস্থাপক তগো কপালে জুতার বারি ,0,0,0,0,1,0
14628,মাদ্রাসার ছাত্র জিদবে ,0,1,0,0,0,0
15694,প্রশাসন যদি তোদের মাথার উপর দিয়ে হাত সরিয়ে ফেলে তোদের লাশও পাওয়া যাবে না আর কত চুরি করবিরে ,0,0,0,1,1,0
6977,ডাকো ডাকো হাহাহাহা বিনোদন পেলাম মজাই মজা  ,0,1,0,0,0,0
16598,একদিন এমন সময় আসবে  কোথায় যাবেন লীগ কোথায় যাবে দল একটা কথা মনে রাখবেন বাঘের বল বারো মাস কুত্তালীগের এমন সময় আসবে কুত্তাবিড়াল হয়ে যাবে ,0,0,0,0,1,0
16854,অসাধারন গান হয়েছে ভাইয়া অসাধারন খুব ভালো লাগলো ,0,1,0,0,0,0
9319,এই নাম্বারে ফোন ঢুকছে না কেন ,0,0,0,1,0,0
1415,হায় রে রোকেয়ারে ,0,1,0,0,0,0
18949,সাকিবের টেকনিক এত ভালো না ও সাঙ্গাকারাকে ফলো করে ,0,0,0,1,0,0
9249,এতো বেশী ভালো লাগে নাই ,0,0,0,1,0,0
23360,মাদারচোদদেরকে ক্রস ফায়ারে দিন ,0,0,0,0,1,0
15862,শালা গো সোনা কাইটা দেওয়া হোক ,0,0,0,0,1,0
4705,নেক্সট ভ্লগ কবে এবং কোথায় করবেন কমিল্লা এসে করেন না ,0,1,0,0,0,0
7203,সেলুট ভাই আপনাকে বিশেষ করে ওর পড়াশুনার ভার নেওয়ার জন্যো ,1,1,0,0,0,0
14601,চোখে ঝাপসা দেখলাম ,0,0,0,1,0,0
20805,এমন গান আরো চাই আমার সাথে একমত হলে লাইক দিন ,1,1,0,0,0,0
21985,আমিও চমক হাসান ভাইয়ার একজন ভক্ত  ,1,0,0,0,0,0
3403,মিটুন মোসাদ্দিক সফিকুল তারা বাতদিলে ভালো খবে সবগুলো ছেগলে বাচার কোনো কামের না ,0,0,0,0,1,0
12590,খুব সুন্দর ছিল  একমত হলে লাইক দিন ,0,1,0,0,0,0
13523,প্রাইভেট বিশ্ববিদ্যালয়ে ক্লাস নেয়া কমিয়ে রেগুলার কোর্সের শিক্ষার মান উন্নয়নে জোর দেয়া আবশ্যক দুঃখজনক হলেও সত্য ,0,0,0,1,0,0
15263,আপু ওরা তো কুত্তা মানে জন্তু ওদের সাথে কথা না বলে পায়ের জুতা খুলে পিটালেন না কেনোআমি হলে তো ওকে ল্যাংটা করে ছারতাম বোদার লীগ ,0,0,0,0,1,0
16738,মরে গেলে কান্না বাড়ে ,0,0,0,1,0,0
4923,সন্ত্রাস লীগকে আল্লাহ ধংস করে দাও ,0,0,0,0,1,0
15506,মন থেকে ভালবাসা দিলাম আফ্রিদি  ,1,0,0,0,0,0
18149,বিয়ে কইরা কি করবানিচেতো খাল বানাইয়া ফেলছো ,0,0,0,0,1,0
9843,হাই তৌহিদ আফ্রিদি ,1,1,0,0,0,0
10080,বাংগালি বলে কথা ,0,1,0,0,0,0
12486,মিশে যায় বিশাল সাগরের অন্তহীন জলে ছেলেটি চায় ,1,0,0,1,0,0
2483,কাপায় দিসে পুরা ,0,1,0,0,0,0
19236,এগুলা বাংলাদেশে অনেক আগে থেকে হয়ে আসছেএখন মিডিয়া মানুষের হাতে হাতে আছে বিধায় জনসম্মক্ষে আসছে ,0,0,0,0,1,0
16767,মুই খুব ক্লান্ত এতেরা দেহার জন্য ,0,0,0,1,0,0
1116,সুন্দর ব্লগ আপুমনটা ভরে গেলোআপু আবিশার বয়স কত ,1,0,0,0,0,0
14812,এত সুন্দর করে হোগা মারা উচিত হয় নাই ,0,0,0,0,1,0
21765,তুমি আমার কম তো খাইলানা ,0,1,0,0,0,0
22279,মুখে পানি চলে আসলো🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤 ,0,1,0,0,0,0
6772,ও না আসলে কি আর আমি ওকে জোর করে নিয়ে আসবো  কবির কি হয়েছে বল তো  আকাশ কি বলবো আর বন্ধু ,0,0,0,1,0,0
1326,বা তার চলার পথে অস্ত্র নিয়েই অবস্থান করেছে বলেই মনে হয় যদি তাই হয়ে থাকে তাহলে এই মিশনে অস্ত্রধারী যুবক একা নয় ,0,0,0,0,1,0
26779,ধন্যবাদ ভাই পাশে আছি সবসময়  ,1,0,0,0,0,0
19552,ভাইয়া আপনার নাম্বারটা দেবেনএই ভিডিও দেখার পর আমার চোখে পানি চলে আসলো ,0,0,0,1,0,0
20720,তোমার গুরুত্বপূর্ণ মতামতের জন্য তোমাকে অসংখ্য ধন্যবাদ ভাই ,0,1,0,0,0,0
17491,পাপন বাংলাদেশের ক্রিকেটকে ধ্বংস করে দিতে আশরাফুলের মতো ভালো ব্যাটসম্যান কে পাপন শেষ করে দিছে শাকিব নাম্বার ওয়ান অলরাউন্ডার কিন্তু তাকে শেষ করে দিছে ভালো ভালো ক্রিকেট কার কি স্বপনের ইশারাই বরবাদ করে দিতেছে ,0,0,0,1,0,0
12655,এভাবে বাংলাদেশ খেললে সেমিফাইনালে যাবে ,0,1,0,0,0,0
27052,এমনকি ফ্লাডলাইট টাওয়ারের সঙ্গেও ব্যানার লাগানো ছিল স্টেডিয়ামের মূল ফটকের লোহার গ্রিলে ,0,0,1,0,0,0
10888,রানা এখন স্টার আই হোপ রানা নিজের খরচ সামনে থেকে নিজেই নিজেকে চালাতে পারবেসুতরাং রানার জন্য খরচ না দিয়ে অন্য কোন পথ শিশুর জন্য করো ,1,0,0,0,0,0
16022,পিঁপড়ার পেট খারাপ ওষুধ খাওয়াতে গেছে এঞ্জেল ,0,1,0,0,0,0
15848,আমি সেক্স করবমাগির ডায়লগ হুন ,0,0,0,0,1,0
5362,কেনো তোমার ভালো লাগেনি আমি গাইবো গান সুনবে তুমি ,1,0,0,0,0,0
17785,হুজুরের জন্য ভিউ বাড়তেছে আমি নিজেই হুজুরের ওয়াজ শুনে আসলাম  ,0,1,0,0,0,0
15866,সেই মনের মতো গান ,0,1,0,0,0,0
7119,বুড়ি গংজ্ঞায় গোসল করলে ফর্সা হয়ে যাবেন ,0,1,0,0,0,0
11941,আসুন সবাই পঁাচ ওয়াক্ত নামাজ পরি ,1,0,0,0,0,0
15781,দারুন খুব খুব সুন্দর ,0,1,0,0,0,0
24617,সাইকেল চলে না  ব্রেক নষ্ট ,0,0,0,1,0,0
24945,মেসি ও লামেলা একটি করে এক গোল ,0,1,0,0,0,0
22748,সব কিছু ভালো লাগছে কিন্ত ভিডিও টাইটেল টা ভালো লাগেনায় কারন হাজার হাজার মানুষ যারা অনেক ধন সম্পদ থাকার পরেও সাহায্য করে না তারপরও ঠিক আছে মানুষকে উৎসাহ দেওয়া সাহায্য করার জন্য সেটা ভিডিও ভিরত থাকলে ঠিক ছিল কিন্ত টাইটেলে লেখাটা আমার একদমই ভালো লাগে নায় এটা দয়া করার মতো হয়ে গেলো আমার আছে তাই দিলাম ,0,0,0,0,1,0
11460,আপনার এই রিভিউ দেখে এই রেস্টুরেন্টে হাজির বিরিয়ানি খাইলাম কিন্তু খুব হতাশ হলাম এতো জনপ্রিয় বিরিয়ানি কিন্তু আমার কাছে খুব সাধারণ মানের লাগলো ,0,0,0,1,0,0
12406,আরো গান চাই ,1,1,0,0,0,0
22990,তার মানে হক শুধু জামাত শিবিরের বলার সাহস আছে ,0,0,0,0,1,0
16367,এলিয়েণ ও রুম্পার গল্প ,0,1,0,0,0,0
15021,লজ্জা থাকলে আজ আফগানিস্তানের সাথে হারতো নাআজ কি প্রধানমন্ত্রী আপা ফোন করেন নি ,0,0,0,0,1,0
11373,ধুর মিয়া কি বুঝেন ,0,0,0,0,1,0
12686,আমি ভাবি এত টুকু বুকে এত বিষণ্ণতা কীসের মাঝে মাঝে তোমার চুলে দখিনা বাতাস খেলা করে ,1,0,1,0,0,0
1316,চোদা জানি কয়জনের খাইছে ,0,0,0,0,1,0
1910,অপেক্ষায় ছিলাম বস এর এই নাটকটার ,0,1,0,0,0,0
14053,আম্বরখানা থেকে হেটে কিংবা রিকশা   সরকারি আলিয়া মাদ্রাসাঃ চৌহাট্টা পয়েন্ট মহিলা কলেজের পাশেই ,0,1,0,0,0,0
21620,মাসা আল্লাহ খুব সুন্দর ,0,1,0,0,0,0
6584,অনেক মজা পাইলাম ধন্যবাদ ,0,1,0,0,0,0
26402,আইএফআরসি  অনুষ্ঠানে স্বাগত বক্তব্য দেন জনাব বিএমএম মোজহারুল হক ,0,1,0,0,0,0
18537,আমির অনেক প্রিয় নাটক ,0,1,0,0,0,0
17618,সেখ সা্দি আমি তোমাকে ভালোবাসি ,1,0,0,0,0,0
23204,ভাই হয় না ,0,0,0,1,0,0
7814,হঠাৎ ঝড়ে আমার ঘরের জানালার একটা অংশ খুলে গেল ,0,0,0,0,0,1
16258,আফ্রিদি ভাই তোমার বিট বক্সিং টা সেই ছিলো  ,0,1,0,0,0,0
5407,চালিয়ে যাও ভাইলাভ ইউ ,1,0,0,0,0,0
10571,মোসাদ্দেকের ছয়গুলো  ,1,0,0,0,0,0
10019,ভাই এক কথাই অসাধারন সামনে আর সুন্দর সুন্দর ভিডিও চাইতৌহিদ আফ্রিদী ,1,1,0,0,0,0
22210,কতটা নির্মম হলে মেয়ে বাবার ফাশি চায় ,0,0,0,0,1,0
9663,ভাই ওই এনিমি কে অন্য এনিমি সুট করছে ভাবছে আপনি সুট করছেন ,0,1,0,0,0,0
1752,আম জুক্কা জাম জুক্কা জুক্কার নাই শেষ হাহাহাহাহাহা ,0,1,0,0,0,0
27500,প্লিজ ভাই আমার চ্যানেল টা সাবক্লাইব করবেন ,0,1,0,0,0,0
5149,জাহানারাকে বিয়ে করতে চাই ,1,1,0,0,0,0
22227,বাংলা কার্টুন টিভি ,0,1,0,0,0,0
14975,আমি কিনবো ভাই কোথায় আসতে হবে ,0,1,0,0,0,0
23125,তৌহিদ আফ্রিদি ভাই সবার আগে আপনাকে সালাম জানাই আমার স্থান আমি ইন্ডিয়ায় থাকি আপনার সাথে দেখা করার আমার খুবই আশা মনে গ্রাম যেরকম আজ রানা আপনার সাথে ঘুরলো সে রকম আমি যদি ঘুরতে পারতাম জীবনটা সার্থক হয়ে যেত আর যদি একটা গান গাইতে পারতাম আপনার সঙ্গে তো কোন কথাই ছিল না আর যদি ভাইয়া আপনার সাথে কোনদিন যোগাযোগ করতে পারি তাইতো আমার কি বলবো তো একটা কথা বলি যদি আপনার এই মেসেজটা পান তাইলে অবশ্যই আমি আমার নাম্বারটা দিয়ে দিচ্ছি যদি পান আপনার ফোন না তা আপনার সাথে কথা না বললেও কাউকে দিয়ে কথা বলেন এতেই আমি খুশি হব আমি নাম্বার দিয়ে দিচ্ছি  ফোন নাম্বার ,0,1,0,0,0,0
14789,টাকা পয়সা ওলা লোক তোমার চেয়ে অনেক আছে আমাদের দেশে যারা তোমার মতো আফ্রিদিকে দশ বার কিনতে পারবে কিন্তু কোথায় তারা সমাজের দিকে ফিরে ও তাকায় না যদি তোমার কথায় আরো দশ টা লোক আঁশে তাহলে আমি বলবো তুমি  কোটি বার করো শো অফ ,0,0,0,0,1,0
1520,কলকাতা থেকে আশার পর সিরাজগঞ্জে আসবেন ,1,0,0,0,0,0
23899,এভাবেই বাংলা ফোকগুলোকে নিয়ে কাজ করুনআশা করি মার্কেট পাবে ,0,1,0,0,0,0
13102,পুলিশ অন্য জিনিস ,0,0,0,0,1,0
617,শিশুদের হত্যা করে ,0,0,0,1,1,0
2915,আমার মত কে কে গান শুনার পাশাপাশি কমেন্ট পরছো তারা হাত তুলে যান প্লিজ ,0,1,0,0,0,0
21821,এই জুটির নাটকের অপেক্ষা করে থাকি ,1,0,0,0,0,0
5565,কেউ আফ্রিদির জন্য একটা ইউটিউব আর একটা একটা ফেইসবুক হাসপাতাল বানাই দাও ,0,0,0,0,1,0
27688,ভাইজানে দেহ পায়ছে মন পায়নাই🤔বেপার টা একটু দেখার বিষয় না🤗কি বলেন আপনারা দেখবেন নাকি ,0,1,0,0,0,0
11521,মাদ্রাসার ছাএ তার যুক্তি সকলের ছেয়ে উওম ,1,1,0,0,0,0
1682,আপু আমি কি কানাডা যেতে পারবো ,0,0,0,1,0,0
2441,অাপনার মনের অাশা যেনো পুরন হয় ,1,1,0,0,0,0
2274,আরে ভাইয়েরা আফ্রিদিতো একজনের দায়িক্ত নিলো যারা সমালোচনা করছেন নিজেকে প্রশ্ন করুনআপনি কয়জনের দায়িক্ত নিয়েছেন ,0,0,0,1,0,0
8310,কাবিলার অভিনয়টা অনেক ভালো ছিল ,0,1,0,0,0,0
5272,সরকারের দালাল মিডিয়া ,0,0,0,0,1,0
4811,ভাইয়া সত্যি বলতে মনে মনে চাচ্ছিলাম আইমানকে আপনি রোস্ট করেন আর আমার মনে মনে চাওয়াটা সত্যি হয়ে গেল ভাইয়া আপনি আপনার ফ্যানদের মনের কথা বুঝেন নাকি ,1,1,0,0,0,0
5330,শ্রীলংকার বিপক্ষে টি টোয়েন্টিতে বাংলাদেশ এর  ওভারে  রান সংগ্রহ করে করতে হয় আর মুশফিক এর সেঞ্চুরি না করে দল জিতালো সেই কথা তো বললি না ,0,0,0,0,1,0
27632,মিথ্যা কথাআমি গুনেছি চুমু না🤬🤬🤬🤬 ,0,0,0,0,1,0
17378,ধন্যবাদ তৌহিদ আফ্রিদী ভাই এইভাবে এগিয়ে যান ,0,1,0,0,0,0
19368,ওর খরচ নিজেই চালাতে পারে এখন শুধু শুধু সো অফ করার দরকার কি ,0,0,0,0,1,0
9633,সবার জন্য উন্মুক্ত কোন টিকেট লাগবে না সম্পূর্ণ ফ্রি ,0,0,1,0,0,0
18477,খুব প্রিয় দুজন ইউটিউবার ,0,1,0,0,0,0
19304,নাটকটি বেস্ট ছিল ,0,1,0,0,0,0
20371,চোখ মারাটা সেই  ,0,1,0,0,0,0
3589,বিএনপির লোক ভাল চায়না ,0,0,0,1,1,0
25881,যোবায়ের হোসেনের বল অনেক ভালো লাগলো যোবায়ের কে আবারো জাতীয় দলে খেলার সুযোগ দেওয়া হোক ,0,1,0,0,0,0
11633,ধারাবাহিকতা ধরে রাখতে হবে শরীরে ভালো করার মানসিকতা আছে গুড লাক আফিফ হোসাইন ,1,1,0,0,0,0
19477,ঘৃনার মাঝে হয়তো আজো কিছুটা হলেও ,0,0,0,1,0,0
25618,কাবিলা একটা জিনিস রে ভাই ,0,1,0,0,0,0
13939,তোমার সাথে আমার বনে না ,0,0,0,1,0,0
2001,আবিসা অনেক খুশি বাচ্চাদেরকে সাথে পেয়ে ,1,1,0,0,0,0
18247,শেষের দিকে খুবই ভালো লাগছে  ,0,1,0,0,0,0
21697,এটা বাংলাদেশের কোন জায়গায় ,0,0,1,0,0,0
15409,পাশের বাসার মেয়ে শুনে সুজন হা হা করে হাসে চোখ দুটো তার বড় হল ঘোর অবিশ্বাসে মাত্র একজন ,0,1,0,0,0,0
9990,আলহামদুলিল্লাহ অসাধারণ মাদ্রাসা জিন্দাবাদ ,0,1,0,0,0,0
20596,আহারে একজন বাবা কিভাবে এমন জালিম হতে পারে কি হইছে না হইছে তাদের আত্মীয় স্বজনদের জানানো উচিত ছিল এখন এই ছোট ছেলে মেয়েটার কি হবে ওর কঠিন বিচার চাই ,0,0,0,1,0,0
20406,টাকা তো অনেকেরই আছে আসল কথা হলো মন লাগে ,0,0,0,1,0,0
26143,তেল এর মাথায় তেল দিলা বুঝলা না ঝটা চুলের হাল রে বাঙালী ,0,0,0,1,1,0
26202,সুমি রে সুমি জায়গা মত আকাম করলি ,0,1,0,0,0,0
25045,প্রকাশ্যে তার অকুণ্ঠ প্রশংসা করে ,0,1,0,0,0,0
2067,আফ্রিদির প্রতি ভালবাসা বেড়ে গেল ,1,1,0,0,0,0
26551,গান টি ভাল লাগলো ,0,1,0,0,0,0
17851,সাথে সাথে চোখে পরে ইম্রুল ব্রোর অম্লান হাসি ,0,1,0,0,0,0
16008,এই হত্তার ক্রসফায়ার হক ,0,0,0,0,1,0
15153,একবার এসে দেখে যান ,0,1,0,0,0,0
13702,তুই ছাড়া শূন্য ,0,0,0,1,0,0
19810,ভাই আপনি কি আব্দুর রহমান তামজিদ এর ভাই ,0,0,1,0,0,0
16492,নাস্তিক সাফা কবিরের জন্য নাটক টা দেখেনিকিন্তু আমার প্রিয় অভিনেতা রা সবাই আছে ,0,0,0,0,1,0
6460,মেহজাবিন এমন একটা নায়িকা যে কান্না করে লাখো ছেলের ক্রাশ হয়েছে   ,1,0,0,0,0,0
9457,আমার আব্বুর ভাই ছিল ওদেরকে নিয়ে সন্দেহ করতো মেয়েটার কথা বুঝলাম না কি বুঝাতে চেয়েছে  ,0,0,0,1,0,0
27363,অনেক সুন্দর তুমি ,1,0,0,0,0,0
16662,জাহান্নামে আগুনের ভয় নেই কি তোদের ,0,0,0,0,1,0
15307,অসাধারণ একটা সর্ট ফিল্ম মন ছুঁয়ে গেল ,0,1,0,0,0,0
26792,কেউ এর জন্য আত্মবিসর্জন দেয় মানুষ কত ত্যাগ স্বীকার করে ভালোবাসার মানুষকে পাবার জন্য আর আজ এই মুহূর্ত থেকে আমি ত্যাগ স্বীকার করলাম আমার ভালোবাসার মানুষের জন্য ,0,0,0,1,0,0
10677,চলি তো ঘর আর কাজের জোড়াতালি দিয়ে  নীলা কিছু একটা কালারিং নিয়ে ব্যস্ত ছিল ,0,0,0,1,0,0
26178,তৌহিদ আফ্রিদি ভাই এর মতো যদি সবাই এরাকম কাজ করতো তা হলে বাংলাদেশ টা অনেক সুন্দর হতো ,0,1,0,0,0,0
6472,কাছেই থাকুন  এটা ঠিক ছেলেরা হয়তো নিজের সব ভুল নিজেরা দেখতে পারেনা সব মানুষী এমন কম এর বেশী হয়তো একটু একগুয়ে হয় ,0,0,0,1,0,0
19427,ফালতু নাটকের কাহিনী ,0,0,0,0,1,0
20423,তাতে করে খুব ভালো মানুষ বলে মনে হয়েছে আমার বিশ্বাস ,0,1,0,0,0,0
24083,এই ভিডিওটা অনেক অনেক অনেক অনেক ভালো লাগছে ,0,1,0,0,0,0
9761,মাদারবোর্ড বই লিখে ভাল্লাগেনা এই নামের বাংলা অভিধানে কোন শব্দ নেই ,0,0,1,0,0,0
9566,পৌঁছাবে তোমার কানে এতো বৃষ্টি নয় আমার অশ্রু ,0,0,0,1,0,0
9120,তাহলে তার কাছ থেকে জেনে নিন সে এগুলো কোথা থেকে শিখেছে রেগে গিয়ে নয় ,0,0,0,0,1,0
7645,নুনু কেটে ফেলা হোক ,0,0,0,0,1,0
9609,দালাল মিডিয়া স্পষ্ট দেখা যায় মিন্নি পরিকল্পিত ছিল এটা ,0,0,0,0,1,0
20650,রহিংগাদের যে কোন মূল্যে বাংলাদেশ থেকে বিতাড়িত করতে হবে না হয় আগামীতে উপজাতি মত ওরা কক্সবাজার দখল করবে ,0,0,0,0,0,1
4095,বাড়া হাসতে হাসতে কাইন্দালাইছি ,0,1,0,0,0,0
25492,এডিটিং অনেক খারাপ যাতা আর দেখব না ভাই ,0,0,0,0,1,0
19385,আমাকে একদিন খাওয়ান ,0,1,0,0,0,0
24384,লোভী মেয়েলোভের কারনে নিজেকে রুবেলের কাছে বিলিয়ে দিয়েই তো শেষ রক্ষা হয়নি এবার অন্য কাউকে খোজ গিয়ে ,0,0,0,0,1,0
23447,চোখে পানি চলে আসছে ভাই ,0,0,0,1,0,0
12315,অনেক ভাও লাগছে ,0,1,0,0,0,0
20729,আমাকে নির্বাচিত করেন ,0,1,0,0,0,0
1866,ভাই আপনি অনেক করা  ,1,0,0,0,0,0
4203,এত সততার লুক সবাই কে নাকি উপকার করে আবার ব্রারডে পালন করে ,0,0,1,0,0,0
12592,জোর করে ক্ষমতায় কয়দিন একদিন তো ক্ষমতা ছাড়তেই হবে আজীবন চেয়ারে বসার মত স্থান দুনিয়াতে নেই আমেরিকার প্রেসিডেন্ট জর্জ ডব্লিউ বুশও কিন্তু ক্ষমতা ছেড়েছে সুতরাং কেউ রেহাই পাবে না এগুলোতে কোন লাভ নেইজোর করে ক্ষতমা দখল করে কোন লাভ নেই ,0,0,0,0,1,0
20461,মাননীয় প্রধানমন্ত্রী শেখ হাসিনা বাংলাদেশ বর্ডার গার্ড বিজিবির রামু আঞ্চলিক সদর দপ্তর এবং নব গঠিত দুটি ব্যাটালিয়নের পতাকা উত্তোলন করেছেন ,0,1,0,0,0,0
19887,বিজ কোনটা করেননি শেখ হাসিনা ,0,1,0,0,0,0
11347,গলিবয় এখন সুপারস্টার ওর পড়ালেখার দায়িত্ব না নিয়ে আরো যারা রানা আছে তাদের খবর নাওইনকাম করবেতো ভালো কথা এড দাওয়ার দরকার কি ,0,0,0,0,1,0
17531,আপু ওদেকে লাতি মারেন ওরা চোর ,0,0,0,0,1,0
21255,আমি করছি আপনে আমারটা সাবস্ক্রাইব করে আমাদের পাশে থাকুন ,0,1,0,0,0,0
27588,এদেরকে গুলিচ্তানের মোরে ফালাইয়া গুলি করা ঊচিত ,0,0,0,0,1,0
8383,সাকিব বাংলাদেশ দলের ঘরবো ,1,0,0,0,0,0
6288,কি বালচাল বানাইছে বুঝলাম না ,0,0,0,0,1,0
7735,বিচার বেবোস্তা যুদি জাদুগরে যায় তাহলে এট সাবাবিক বেপার ,0,0,0,1,0,0
1500,মাগিরা সব সময় এমন মজাই পাই ,0,0,0,0,1,0
14336,জানি পারবে না  তোমার স্বপ্নে অন্যের স্বপ্ন জড়িয়েছো নতুন করে ,0,0,0,1,0,0
17975,গানটা শুনে সিগারেট এক প্যাকেট শেষ ,0,1,0,0,0,0
6281,আমি লক্ষ করিনি অভাবঅনটনে আমি তখন পর্যুদস্ত গর্ভবতী মাকে ভালো খাবার খাওয়াতে হয় ,0,0,0,1,0,0
5544,মামা এটাই পুরো সুপার হিট ,0,1,0,0,0,0
26513,তৌহিদ ভাইর প্রতি ভালোবাসা ও সালাম রইল  লাভ ইউ ভাই  ,1,0,0,0,0,0
18880,মানুষ দেখানো ভিডিও হা ,0,0,0,0,1,0
18169,নাইস বাংলাদেশ  ,0,1,0,0,0,0
22085,ভাই আপনি এখন কি নাটক করেন না ,0,0,0,1,0,0
19622,সত্যিই ভাই তোমার বুকের পাটা আছে অন্তর থেকে দোয়া করি আল্লাহ যেন আপনার ভালো রাখে ,1,1,0,0,0,0
8768,সরকাটি দলের লোকেরা হারামি ,0,0,0,0,1,0
10985,মাত্র  বছর বয়সে ব্যাট করার সময় বলের আঘাতে মারা জান জর্জসুম্মেরসঃ ইংল্যান্ড  ,0,0,0,1,0,0
24480,ভাই সাফা আর আয়মান কে কি রোস্ট করলেন বুঝলাম না এটা কেমন রোস্ট হলো এ তো খাওয়ায় যাচ্ছে না আপনার কাছ থেকে জাতী এমন রোস্ট আশা করে না ,0,0,0,1,0,0
2447,ঐ শালা এতো এড আসে কেন ,0,0,0,0,1,0
6511,অতপর তৌহিদ আফ্রিদি সেলুট তাবিব ভাই সেলুট তৌহিদ আফ্রিদি ,1,1,0,0,0,0
2031,ফাঁসি চাই এদের ,0,0,0,0,1,0
17336,কিন্তু বিয়ে তো সে করে না  বিবাহিত ইচ্ছে তো অনেক কিন্তু কপাল আমার খুলে না তাজমহল বানাতে চাই ,0,0,0,1,0,0
22056,হিরণ ভাই বাটফার নিয়ে একটা গান শোনাতেই হবে ,0,1,0,0,0,0
7742,খুব সুন্দর হয়েছে সাদী ভাইয়া এগিয়ে যাও দোয়া করি যেন আরো ভালো ভালো ভিডিও করো ,1,1,0,0,0,0
22517,চোখে পানি এসে গেল ,0,0,0,1,0,0
24919,ভাই আপনার অভিনয় টা খুব ভালো লাগে ,0,1,0,0,0,0
21630,আপু আপনার বানান ভুল আছে ,0,0,0,1,0,0
19823,বাশির সুর টা মন কেড়ে নিল ভাই ,0,1,0,0,0,0
13304,টাকার জন্য জীবনে কতো বেটার সাথে যে ওরা জরাজরি করছে আল্লাহই ভালো জানে ,0,0,0,0,1,1
16615,এই পিচ্চি ছেলেকে গার্লফ্রেন্ড নিয়ে প্রশ্ন করা বিকৃত ও পথভ্রান্ত মানসিকতার পরিচয় ,0,0,0,0,1,0
9451,নিশো ভাই মানেই অন্য কিছু ,0,1,0,0,0,0
2808,ভাইয়া আমি আপনার সাথে দেখা কোরতে চাই আপনি কোথায় আছেন  ,1,0,0,0,0,0
4484,মেয়েটার মুখে এত মেকাপ কেন ,0,0,1,0,0,0
